Id da Instalação;Id do Equipamento;Nome;Tipo do Equipamento;Id Tipo de Rede;Tipo de Rede;Agente Proprietário;Data Prevista;Data Entrada;Data de Necessidade do SIN
RSCCH ;RSCCH-0BC1          ;BC 34P5 kV  3P6 Mvar CERRO CHATO               1 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;;31/12/1990;
RSCHU ;RSCHU-1BC1          ;BC 34P5 kV 21P5 Mvar SUB CHUI                  1 RS                     ;BCP;SUP;SUPERVISAO     ;Eólica Chuí I S.A.                                             ;;31/12/1990;
RSCHU ;RSCHU-1BC2          ;BC 34P5 kV 21P5 Mvar SUB CHUI                  2 RS                     ;BCP;SUP;SUPERVISAO     ;Eólica Chuí I S.A.                                             ;;31/12/1990;
RSCIN ;RSCIN-0BC01         ;BC   23 kV  3P6 Mvar C.INDUSTRIAL             01 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/10/2023;;
RSCIN ;RSCIN-0BC02         ;BC   23 kV  3P6 Mvar C.INDUSTRIAL             02 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/10/2023;;
RSCIN ;RSCIN-0BC03         ;BC   23 kV  3P6 Mvar C.INDUSTRIAL             03 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/10/2023;;
RSCIN ;RSCIN-0BC04         ;BC   23 kV  3P6 Mvar C.INDUSTRIAL             04 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/10/2023;;
RSCIN ;RSCIN-0BC05         ;BC   23 kV  3P6 Mvar C.INDUSTRIAL             05 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/10/2023;;
RSCIN ;RSCIN-0BC06         ;BC   23 kV  3P6 Mvar C.INDUSTRIAL             06 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/10/2023;;
RSCNA1;RSCNA10BC1          ;BC   23 kV  3P6 Mvar CANOAS 1                  1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;11/06/2017;30/07/2017;
RSCNA1;RSCNA10BC2          ;BC   23 kV  3P6 Mvar CANOAS 1                  2 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;11/06/2017;14/03/2017;
RSCTA ;RSCTA-5FH11         ;BC  525 kV   65 Mvar CANDIOTA                FH1 RS                     ;BCP;COM;COMPLEMENTAR   ;Administracion Nacional de Usinas Y Transmisiones Electricas   ;30/12/2015;05/08/2016;
RSCTA ;RSCTA-5FH12         ;BC  525 kV   65 Mvar CANDIOTA                FH2 RS                     ;BCP;COM;COMPLEMENTAR   ;Administracion Nacional de Usinas Y Transmisiones Electricas   ;30/12/2015;05/08/2016;
RSELD ;RSELD-0BC1          ;BC   23 kV  3P6 Mvar ELDORADO SUL              1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;18/03/2018;24/04/2018;
RSGBI1;RSGBI15BC1          ;BC  500 kV   85 Mvar CV.GARABI 1               1 RS                     ;BCP;FIC;FICTICIO       ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;31/12/1990;
RSGBI1;RSGBI15BC2          ;BC  500 kV   85 Mvar CV.GARABI 1               2 RS                     ;BCP;FIC;FICTICIO       ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;31/12/1990;
RSGBI1;RSGBI15BC3          ;BC  525 kV   85 Mvar CV.GARABI 1               3 RS                     ;BCP;FIC;FICTICIO       ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;31/12/1990;
RSGBI1;RSGBI15BC4          ;BC  525 kV   85 Mvar CV.GARABI 1               4 RS                     ;BCP;FIC;FICTICIO       ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;31/12/1990;
RSGBI2;RSGBI25BC5          ;BC  500 kV   85 Mvar CV.GARABI 2               5 RS                     ;BCP;FIC;FICTICIO       ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;01/05/2002;
RSGBI2;RSGBI25BC6          ;BC  500 kV   85 Mvar CV.GARABI 2               6 RS                     ;BCP;FIC;FICTICIO       ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;01/05/2002;
RSGBI2;RSGBI25BC7          ;BC  525 kV   85 Mvar CV.GARABI 2               7 RS                     ;BCP;SIM;SIMULACAO      ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;15/01/2002;
RSGBI2;RSGBI25BC8          ;BC  525 kV   85 Mvar CV.GARABI 2               8 RS                     ;BCP;SIM;SIMULACAO      ;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ;;01/05/2002;
RSGER ;RSGER-01B2          ;BC 34P5 kV 11P2 Mvar GERIBATU                1B2 RS                     ;BCP;SUP;SUPERVISAO     ;Eólica Chuí I S.A.                                             ;;31/12/1990;
RSGER ;RSGER-02B2          ;BC 34P5 kV   19 Mvar GERIBATU                2B2 RS                     ;BCP;SUP;SUPERVISAO     ;Eólica Geribatu I SA                                           ;;31/12/1990;
RSGER ;RSGER-0BC1          ;BC 34P5 kV   19 Mvar GERIBATU                1B1 RS                     ;BCP;SUP;SUPERVISAO     ;Eólica Geribatu I SA                                           ;;31/12/1990;
RSGER ;RSGER-0BC2          ;BC 34P5 kV   19 Mvar GERIBATU                2B1 RS                     ;BCP;SUP;SUPERVISAO     ;Eólica Geribatu I SA                                           ;;31/12/1990;
RSGRA2;RSGRA20BC1          ;BC   23 kV  7P2 Mvar GRAVATAI2                 1 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSGRA2;RSGRA20BC2          ;BC   23 kV  7P2 Mvar GRAVATAI2                 2 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSGRA2;RSGRA22BC3          ;BC  230 kV  100 Mvar GRAVATAI2                 3 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;19/01/1998;
RSGRA2;RSGRA22BC4          ;BC  230 kV   95 Mvar GRAVATAI2                 4 RS                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;;31/12/1990;
RSGRA2;RSGRA22BC5          ;BC  230 kV   95 Mvar GRAVATAI2                 5 RS                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;;05/12/1999;
RSGRA2;RSGRA22BC6          ;BC  230 kV  111 Mvar GRAVATAI2                 6 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;10/02/2001;09/02/2001;10/02/2001
RSGRT ;RSGRT-0BC1          ;BC   23 kV  3P6 Mvar GUARITA                   1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;02/06/2010;
RSGUA2;RSGUA22BC1          ;BC  230 kV   30 Mvar GUAIBA 2                  1 RS                     ;BCP;BAS;BASICA         ;;09/09/9999;;01/11/2007
RSLAJ2;RSLAJ22BC1          ;BC  230 kV   50 Mvar LAJEADO 2                 1 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;19/08/2012;23/08/2012;31/12/2008
RSLBA ;RSLBA-0BC1          ;BC 34P5 kV   12 Mvar L.D.BARROS                1 RS                     ;BCP;SUP;SUPERVISAO     ;Ventos dos Índios Energia S.A.                                 ;26/03/2016;31/12/1990;
RSLBA ;RSLBA-0BC2          ;BC 34P5 kV   12 Mvar L.D.BARROS                2 RS                     ;BCP;SUP;SUPERVISAO     ;Ventos dos Índios Energia S.A.                                 ;26/03/2016;31/12/1990;
RSLBA ;RSLBA-0FI1          ;BC 34P5 kV  2P8 Mvar L.D.BARROS              FI1 RS                     ;BCP;SUP;SUPERVISAO     ;Energisa Nova Friburgo                                         ;;31/08/2014;
RSLBA ;RSLBA-0FI2          ;BC 34P5 kV  2P8 Mvar L.D.BARROS              FI2 RS                     ;BCP;SUP;SUPERVISAO     ;Energisa Nova Friburgo                                         ;;31/08/2014;
RSLBA ;RSLBA-0FI3          ;BC 34P5 kV  2P8 Mvar L.D.BARROS              FI3 RS                     ;BCP;SUP;SUPERVISAO     ;Ventos dos Índios Energia S.A.                                 ;;31/08/2014;
RSLIV2;RSLIV20BC1          ;BC 13P8 kV  1P8 Mvar LIVRAMENTO 2              1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;26/07/2015;26/07/2015;
RSLVE2;RSLVE22BC1          ;BC  230 kV   50 Mvar L.VERMELHA 2              1 RS                     ;BCP;BAS;BASICA         ;EMPRESA DE TRANSMISSÃO DO ALTO DO URUGUAI S/A                  ;13/09/2018;17/09/2018;30/04/2015
RSMBR ;RSMBR-0BC2          ;BC   23 kV  3P6 Mvar MACAMBARA                 2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;26/10/2013;31/10/2013;
RSMBR ;RSMBR-2BC1          ;BC  230 kV   30 Mvar MACAMBARA                 1 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;24/02/2014;18/03/2014;31/03/2008
RSMGU ;RSMGU-103H1         ;BC  138 kV   67 Mvar MANGUEIRA I            03H1 RS                     ;BCP;SUP;SUPERVISAO     ;Santa Vitória do Palmar XII Energias Renováveis S.A.           ;31/12/1990;31/12/1990;
RSPA10;RSPA100BC1          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE10             1 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;15/09/2014;06/04/2014;31/03/2013
RSPA10;RSPA100BC2          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE10             2 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;15/09/2014;18/05/2014;31/03/2013
RSPAL4;RSPAL40BC1          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             1 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;31/03/2021;12/03/2024;
RSPAL4;RSPAL40BC2          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             2 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;27/08/2023;14/03/2024;
RSPAL4;RSPAL40BC3          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             3 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;27/08/2023;10/03/2024;
RSPAL4;RSPAL40BC4          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             4 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;;10/03/2024;
RSPAL4;RSPAL40BC5          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             5 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;14/04/2021;10/03/2024;
RSPAL4;RSPAL40BC6          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             6 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;;10/03/2024;
RSPAL4;RSPAL40BC7          ;BC 13P8 kV  3P6 Mvar PORTOALEGRE 4             7 RS                     ;BCP;SUP;SUPERVISAO     ;MEZ 5 ENERGIA S.A.                                             ;;31/12/1990;
RSPAL6;RSPAL60BC1          ;BC 13P8 kV  7P2 Mvar PORTOALEGRE6              1 RS                     ;BCP;SUP;SUPERVISAO     ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/12/2007;18/05/2006;
RSPEL3;RSPEL32BC1          ;BC  230 kV   30 Mvar PELOTAS3                  1 RS                     ;BCP;BAS;BASICA         ;;09/09/9999;;30/11/2008
RSPPE ;RSPPE-0BC1          ;BC 34P5 kV  9P9 Mvar P.PETROQUIMIC             1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSPPE ;RSPPE-0BC2          ;BC 34P5 kV  9P9 Mvar P.PETROQUIMIC             2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSPPE ;RSPPE-0BC3          ;BC 34P5 kV  9P9 Mvar P.PETROQUIMIC             3 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSPPE ;RSPPE-0BC4          ;BC 34P5 kV  9P9 Mvar P.PETROQUIMIC             4 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSQUI ;RSQUI-0BC2          ;BC 13P8 kV  3P6 Mvar QUINTA                    2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;10/04/2014;30/04/2014;
RSQUI ;RSQUI-2BC1          ;BC  230 kV   25 Mvar QUINTA                    1 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/12/2006;07/01/2007;31/01/2005
RSQUI ;RSQUI-2BC3          ;BC  230 kV   25 Mvar QUINTA                    3 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;24/06/2014;26/10/2013;31/08/2011
RSSBO2;RSSBO20BC2          ;BC   23 kV  3P6 Mvar SAO BORJA2                2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/01/2016;24/01/2016;
RSSBO2;RSSBO22BC1          ;BC  230 kV   30 Mvar SAO BORJA2                1 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;31/01/2016;24/01/2016;31/12/2011
RSSCH ;RSSCH-0BC1          ;BC   23 kV  3P6 Mvar SCHARLAU                  1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSSCH ;RSSCH-0BC2          ;BC   23 kV  3P6 Mvar SCHARLAU                  2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSSCR1;RSSCR12BC1          ;BC  230 kV   50 Mvar SANTA CRUZ1               1 RS                     ;BCP;BAS;BASICA         ;;09/09/9999;;01/01/2008
RSSMT ;RSSMT-0BC1          ;BC 13P8 kV  3P6 Mvar SANTA MARTA               1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSSMT ;RSSMT-0BC2          ;BC 13P8 kV  3P6 Mvar SANTA MARTA               2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSSRO ;RSSRO-0BC1          ;BC   23 kV  3P6 Mvar SANTA ROSA 1              1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSSRO ;RSSRO-0BC2          ;BC   23 kV  3P6 Mvar SANTA ROSA 1              2 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/12/1990;
RSTAQ ;RSTAQ-0BC1          ;BC 13P8 kV  3P6 Mvar TAQUARA                   1 RS                     ;BCP;SIM;SIMULACAO      ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;;31/05/2003;
RSTPR2;RSTPR22BC1          ;BC  230 kV   50 Mvar TAPERA 2                  1 RS                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;25/01/2018;25/01/2018;30/04/2015
RSURU5;RSURU52BC1          ;BC  230 kV   30 Mvar URUGUAIANA5               1 RS                     ;BCP;BAS;BASICA         ;COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T ;07/08/2019;31/03/2019;30/04/2015
RSVTO ;RSVTO-0BC01         ;BC 34P5 kV   10 Mvar SUB VENTO                01 RS                     ;BCP;SIM;SIMULACAO      ;EOL Vento Energias Renováveis SA                               ;30/11/2014;31/12/1990;
RSVTO ;RSVTO-0BC02         ;BC 34P5 kV   10 Mvar SUB VENTO                02 RS                     ;BCP;SIM;SIMULACAO      ;EOL Vento Energias Renováveis SA                               ;30/11/2014;31/12/1990;
RSVTO ;RSVTO-0BC03         ;BC 34P5 kV  5P0 Mvar SUB VENTO                03 RS                     ;BCP;SIM;SIMULACAO      ;EOL Vento Energias Renováveis SA                               ;30/11/2014;31/12/1990;
SCBIG ;SCBIG-2BC1          ;BC  230 kV  100 Mvar BIGUACU                   1 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;04/11/2018;30/09/2018;31/01/2018
SCBLU ;SCBLU-2BC1          ;BC  230 kV  125 Mvar BLUMENAU                  1 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;30/04/2004;20/03/2004;31/05/2003
SCBLU ;SCBLU-2BC2          ;BC  230 kV  125 Mvar BLUMENAU                  2 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;30/04/2004;09/04/2004;31/05/2003
SCCAN ;SCCAN-2BC1          ;BC  230 kV   50 Mvar CANOINHAS ESU             1 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;01/09/2016;20/08/2016;28/02/2014
SCJNO ;SCJNO-2BC1          ;BC  230 kV  100 Mvar JOINV.NORTE               1 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;26/02/2015;26/02/2015;31/01/2015
SCJNO ;SCJNO-2BC2          ;BC  230 kV  100 Mvar JOINV.NORTE               2 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;30/06/2015;18/04/2015;31/01/2015
SCPAL ;SCPAL-2BC1          ;BC  230 kV   50 Mvar PALHOCA  ESU              1 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;30/04/2004;07/03/2004;31/05/2003
SCPZO ;SCPZO-0BC1          ;BC   23 kV  2P4 Mvar PINHALZIN CSC             1 SC                     ;BCP;SIM;SIMULACAO      ;Centrais Elétricas de Santa Catarina S/A                       ;;31/12/1990;
SCPZO ;SCPZO-0BC2          ;BC   23 kV  3P6 Mvar PINHALZIN CSC             2 SC                     ;BCP;SIM;SIMULACAO      ;Centrais Elétricas de Santa Catarina S/A                       ;;31/12/1990;
SCRSU ;SCRSU-2BC1          ;BC  230 kV  100 Mvar RIO DO SUL                1 SC                     ;BCP;BAS;BASICA         ;STC - SISTEMA DE TRANSMISSÃO CATARINENSE S.A.                  ;09/12/2016;23/07/2016;28/02/2014
SCXAN ;SCXAN-2BC1          ;BC  230 kV  100 Mvar XANXERE ESU               1 SC                     ;BCP;BAS;BASICA         ;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D;18/09/2010;16/09/2010;30/06/2007
SCXXE ;SCXXE-0BC1          ;BC   23 kV  3P6 Mvar XANXERE CSC               1 SC                     ;BCP;SIM;SIMULACAO      ;Centrais Elétricas de Santa Catarina S/A                       ;;31/12/1990;
SCXXE ;SCXXE-0BC2          ;BC   23 kV  4P8 Mvar XANXERE CSC               2 SC                     ;BCP;SIM;SIMULACAO      ;Centrais Elétricas de Santa Catarina S/A                       ;;31/12/1990;
SEITH ;SEITH-2BC1          ;BC  230 kV   50 Mvar ITABAIANINHA             H1 SE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;06/12/2017;03/12/2017;31/01/2017
SEJDM ;SEJDM-0BC1          ;BC   69 kV 21P3 Mvar JARDIM                   H1 SE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
SEJDM ;SEJDM-0BC2          ;BC   69 kV 21P3 Mvar JARDIM                   H2 SE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
SEJDM ;SEJDM-0BC3          ;BC   69 kV 21P3 Mvar JARDIM                   H3 SE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
SPAND1;SPAND11BCA          ;BC  138 kV   20 Mvar ANDORINHA 1               A SP                     ;BCP;SUP;SUPERVISAO     ;Companhia Paulista de Força e Luz                              ;;31/12/1990;
SPANH ;SPANH-0BC1          ;BC   88 kV 28P8 Mvar ANHANGUERA                1 SP                     ;BCP;SUP;SUPERVISAO     ;CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ;29/05/2007;10/06/2007;31/07/2002
SPANH ;SPANH-0BC2          ;BC   88 kV 28P8 Mvar ANHANGUERA                2 SP                     ;BCP;SUP;SUPERVISAO     ;CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ;30/12/2007;27/01/2008;31/07/2001
SPANH2;SPANH11BCA          ;BC  138 kV   30 Mvar ANHANGUERA 1              A SP                     ;BCP;SUP;SUPERVISAO     ;Companhia Paulista de Força e Luz                              ;27/05/2017;;
SPAPA ;SPAPA-0BC1          ;BC   88 kV   21 Mvar APARECIDA                 1 SP                     ;BCP;COM;COMPLEMENTAR   ;CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ;;31/12/1990;
SPARS ;SPARR-1BC1          ;BC  138 kV   50 Mvar ARARAS                   1A SP                     ;BCP;COM;COMPLEMENTAR   ;INTERLIGACAO ELETRICA JAGUAR 9 S.A                             ;11/11/2015;30/06/2015;31/10/2015
SPARS ;SPARR-1BC2          ;BC  138 kV   50 Mvar ARARAS                   1B SP                     ;BCP;COM;COMPLEMENTAR   ;INTERLIGACAO ELETRICA JAGUAR 9 S.A                             ;11/11/2015;30/06/2015;31/10/2015
SPATB ;SPATI21BC1          ;BC  138 kV   50 Mvar ATIBAIA II                1 SP                     ;BCP;COM;COMPLEMENTAR   ;INTERLIGAÇÃO ELÉTRICA PINHEIROS S.A                            ;03/06/2015;31/05/2015;
SPATB ;SPATI21BC2          ;BC  138 kV   50 Mvar ATIBAIA II                2 SP                     ;BCP;COM;COMPLEMENTAR   ;INTERLIGAÇÃO ELÉTRICA PINHEIROS S.A                            ;03/06/2015;31/05/2015;
SPATU ;SPATU-1BC1          ;BC  138 kV   15 Mvar ARACATUBA               BC1 SP                     ;BCP;SUP;SUPERVISAO     ;Companhia Paulista de Força e Luz                              ;;31/12/1990;
SPATU ;SPATU-1BC2          ;BC  138 kV   15 Mvar ARACATUBA               BC2 SP                     ;BCP;SUP;SUPERVISAO     ;Companhia Paulista de Força e Luz                              ;;31/12/1990;
SPBAN ;SPBAN-0BC1          ;BC   88 kV   63 Mvar BANDEIRANTES              1 SP                     ;BCP;SUP;SUPERVISAO     ;CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ;;31/12/1990;
SPBAN ;SPBAN-0BC1A         ;BC 34P5 kV  8P1 Mvar BANDEIRANTES           B21A SP                     ;BCP;SUP;SUPERVISAO     ;CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ;;31/12/1990;
